name,gameID,playerID,firstName,lastName,team,opponent,logo,playerLink,caesars_pts,caesars_ptsUnder,caesars_ptsOver,draftkings_pts,draftkings_ptsUnder,draftkings_ptsOver,fanduel_pts,fanduel_ptsUnder,fanduel_ptsOver,hardrock_pts,hardrock_ptsUnder,hardrock_ptsOver,mgm_pts,mgm_ptsUnder,mgm_ptsOver,betrivers_pts,betrivers_ptsUnder,betrivers_ptsOver,espnbet_pts,espnbet_ptsUnder,espnbet_ptsOver,caesars_reb,caesars_rebUnder,caesars_rebOver,draftkings_reb,draftkings_rebUnder,draftkings_rebOver,fanduel_reb,fanduel_rebUnder,fanduel_rebOver,hardrock_reb,hardrock_rebUnder,hardrock_rebOver,mgm_reb,mgm_rebUnder,mgm_rebOver,betrivers_reb,betrivers_rebUnder,betrivers_rebOver,espnbet_reb,espnbet_rebUnder,espnbet_rebOver,caesars_ast,caesars_astUnder,caesars_astOver,draftkings_ast,draftkings_astUnder,draftkings_astOver,fanduel_ast,fanduel_astUnder,fanduel_astOver,hardrock_ast,hardrock_astUnder,hardrock_astOver,mgm_ast,mgm_astUnder,mgm_astOver,betrivers_ast,betrivers_astUnder,betrivers_astOver,espnbet_ast,espnbet_astUnder,espnbet_astOver,caesars_threes,caesars_threesUnder,caesars_threesOver,draftkings_threes,draftkings_threesUnder,draftkings_threesOver,fanduel_threes,fanduel_threesUnder,fanduel_threesOver,hardrock_threes,hardrock_threesUnder,hardrock_threesOver,mgm_threes,mgm_threesUnder,mgm_threesOver,betrivers_threes,betrivers_threesUnder,betrivers_threesOver,espnbet_threes,espnbet_threesUnder,espnbet_threesOver,fanduel_blk,fanduel_blkUnder,fanduel_blkOver,hardrock_blk,hardrock_blkUnder,hardrock_blkOver,mgm_blk,mgm_blkUnder,mgm_blkOver,draftkings_blk,draftkings_blkUnder,draftkings_blkOver,betrivers_blk,betrivers_blkUnder,betrivers_blkOver,caesars_blk,caesars_blkUnder,caesars_blkOver,espnbet_blk,espnbet_blkUnder,espnbet_blkOver,hardrock_stl,hardrock_stlUnder,hardrock_stlOver,mgm_stl,mgm_stlUnder,mgm_stlOver,draftkings_stl,draftkings_stlUnder,draftkings_stlOver,fanduel_stl,fanduel_stlUnder,fanduel_stlOver,betrivers_stl,betrivers_stlUnder,betrivers_stlOver,caesars_stl,caesars_stlUnder,caesars_stlOver,espnbet_stl,espnbet_stlUnder,espnbet_stlOver,hardrock_turnovers,hardrock_turnoversUnder,hardrock_turnoversOver,mgm_turnovers,mgm_turnoversUnder,mgm_turnoversOver,draftkings_turnovers,draftkings_turnoversUnder,draftkings_turnoversOver,fanduel_turnovers,fanduel_turnoversUnder,fanduel_turnoversOver,betrivers_turnovers,betrivers_turnoversUnder,betrivers_turnoversOver,caesars_turnovers,caesars_turnoversUnder,caesars_turnoversOver,espnbet_turnovers,espnbet_turnoversUnder,espnbet_turnoversOver,caesars_ptsrebast,caesars_ptsrebastUnder,caesars_ptsrebastOver,draftkings_ptsrebast,draftkings_ptsrebastUnder,draftkings_ptsrebastOver,fanduel_ptsrebast,fanduel_ptsrebastUnder,fanduel_ptsrebastOver,hardrock_ptsrebast,hardrock_ptsrebastUnder,hardrock_ptsrebastOver,mgm_ptsrebast,mgm_ptsrebastUnder,mgm_ptsrebastOver,betrivers_ptsrebast,betrivers_ptsrebastUnder,betrivers_ptsrebastOver,espnbet_ptsrebast,espnbet_ptsrebastUnder,espnbet_ptsrebastOver,caesars_ptsreb,caesars_ptsrebUnder,caesars_ptsrebOver,draftkings_ptsreb,draftkings_ptsrebUnder,draftkings_ptsrebOver,fanduel_ptsreb,fanduel_ptsrebUnder,fanduel_ptsrebOver,hardrock_ptsreb,hardrock_ptsrebUnder,hardrock_ptsrebOver,mgm_ptsreb,mgm_ptsrebUnder,mgm_ptsrebOver,betrivers_ptsreb,betrivers_ptsrebUnder,betrivers_ptsrebOver,espnbet_ptsreb,espnbet_ptsrebUnder,espnbet_ptsrebOver,caesars_ptsast,caesars_ptsastUnder,caesars_ptsastOver,draftkings_ptsast,draftkings_ptsastUnder,draftkings_ptsastOver,fanduel_ptsast,fanduel_ptsastUnder,fanduel_ptsastOver,hardrock_ptsast,hardrock_ptsastUnder,hardrock_ptsastOver,mgm_ptsast,mgm_ptsastUnder,mgm_ptsastOver,betrivers_ptsast,betrivers_ptsastUnder,betrivers_ptsastOver,espnbet_ptsast,espnbet_ptsastUnder,espnbet_ptsastOver,caesars_rebast,caesars_rebastUnder,caesars_rebastOver,draftkings_rebast,draftkings_rebastUnder,draftkings_rebastOver,fanduel_rebast,fanduel_rebastUnder,fanduel_rebastOver,hardrock_rebast,hardrock_rebastUnder,hardrock_rebastOver,mgm_rebast,mgm_rebastUnder,mgm_rebastOver,betrivers_rebast,betrivers_rebastUnder,betrivers_rebastOver,espnbet_rebast,espnbet_rebastUnder,espnbet_rebastOver,hardrock_stlblk,hardrock_stlblkUnder,hardrock_stlblkOver,mgm_stlblk,mgm_stlblkUnder,mgm_stlblkOver,draftkings_stlblk,draftkings_stlblkUnder,draftkings_stlblkOver,fanduel_stlblk,fanduel_stlblkUnder,fanduel_stlblkOver,betrivers_stlblk,betrivers_stlblkUnder,betrivers_stlblkOver,caesars_stlblk,caesars_stlblkUnder,caesars_stlblkOver,espnbet_stlblk,espnbet_stlblkUnder,espnbet_stlblkOver,asof_date,game_date,book
Nickeil Alexander-Walker,2914979,4765,Nickeil,Alexander-Walker,ATL,@PHX,https://content.rotowire.com/images/teamlogo/basketball/100ATL.png?v=7,/betting/nba/player/nickeil-alexander-walker-odds-4765,17.5,,,16.5,,,17.5,,,16.5,,,,,,,,,,,,3.5,,,3.5,,,3.5,,,2.5,,,,,,,,,,,,3.5,,,3.5,,,3.5,,,3.5,,,,,,,,,,,,1.5,,,1.5,,,1.5,,,1.5,,,,,,,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,1.5,,,,,,,,,,,,,,,,,,,,,23.5,,,23.5,,,23.5,,,22.5,,,,,,,,,,,,20.5,,,20.5,,,20.5,,,19.5,,,,,,,,,,,,20.5,,,20.5,,,20.5,,,19.5,,,,,,,,,,,,6.5,,,6.5,,,6.5,,,,,,,,,,,,,,,1.5,,,,,,,,,,,,,,,,,,,,,2025-11-16,2025-11-16,mgm
Dillon Brooks,2914979,4125,Dillon,Brooks,PHX,ATL,https://content.rotowire.com/images/teamlogo/basketball/100PHX.png?v=7,/betting/nba/player/dillon-brooks-odds-4125,17.5,,,16.5,,,17.5,,,17.5,,,,,,,,,,,,3.5,,,3.5,,,3.5,,,2.5,,,,,,,,,,,,2.5,,,2.5,,,2.5,,,,,,,,,,,,,,,2.5,,,2.5,,,2.5,,,2.5,,,,,,,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,1.5,,,,,,,,,,,,,,,,,,,,,22.5,,,22.5,,,22.5,,,22.5,,,,,,,,,,,,20.5,,,20.5,,,20.5,,,20.5,,,,,,,,,,,,19.5,,,19.5,,,19.5,,,19.5,,,,,,,,,,,,,,,5.5,,,5.5,,,,,,,,,,,,,,,1.5,,,,,,,,,,,,,,,,,,,,,2025-11-16,2025-11-16,mgm
CJ McCollum,2914346,3437,CJ,McCollum,WAS,BKN,https://content.rotowire.com/images/teamlogo/basketball/100WAS.png?v=7,/betting/nba/player/cj-mccollum-odds-3437,17.5,,,17.5,,,17.5,,,16.5,,,,,,,,,,,,3.5,,,3.5,,,3.5,,,3.5,,,,,,,,,,,,3.5,,,3.5,,,3.5,,,3.5,,,,,,,,,,,,2.5,,,2.5,,,2.5,,,2.5,,,,,,,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,1.5,,,,,,,,,,,,,,,,,,,,,24.5,,,24.5,,,25.5,,,24.5,,,,,,,,,,,,21.5,,,21.5,,,21.5,,,20.5,,,,,,,,,,,,20.5,,,20.5,,,21.5,,,20.5,,,,,,,,,,,,7.5,,,6.5,,,7.5,,,7.5,,,,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,2025-11-16,2025-11-16,mgm
Domantas Sabonis,2914706,3865,Domantas,Sabonis,SAC,@SAS,https://content.rotowire.com/images/teamlogo/basketball/100SAC.png?v=7,/betting/nba/player/domantas-sabonis-odds-3865,17.5,,,17.5,,,17.5,,,17.5,,,,,,,,,,,,12.5,,,12.5,,,12.5,,,12.5,,,,,,,,,,,,3.5,,,3.5,,,3.5,,,3.5,,,,,,,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,2.5,,,,,,,,,,,,,,,,,,,,,33.5,,,33.5,,,33.5,,,34.5,,,,,,,,,,,,29.5,,,29.5,,,29.5,,,30.5,,,,,,,,,,,,21.5,,,21.5,,,20.5,,,21.5,,,,,,,,,,,,,,,16.5,,,15.5,,,16.5,,,,,,,,,,,,1.5,,,,,,,,,,,,,,,,,,,,,2025-11-16,2025-11-16,mgm
Derrick White,2914314,4195,Derrick,White,BOS,LAC,https://content.rotowire.com/images/teamlogo/basketball/100BOS.png?v=7,/betting/nba/player/derrick-white-odds-4195,17.5,,,17.5,,,17.5,,,,,,,,,,,,,,,3.5,,,3.5,,,3.5,,,,,,,,,,,,,,,5.5,,,5.5,,,5.5,,,,,,,,,,,,,,,3.5,,,3.5,,,3.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.5,,,26.5,,,27.5,,,,,,,,,,,,,,,21.5,,,21.5,,,21.5,,,,,,,,,,,,,,,22.5,,,22.5,,,22.5,,,,,,,,,,,,,,,9.5,,,9.5,,,9.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-11-16,2025-11-16,mgm
Ivica Zubac,2914314,3888,Ivica,Zubac,LAC,@BOS,https://content.rotowire.com/images/teamlogo/basketball/100LAC.png?v=7,/betting/nba/player/ivica-zubac-odds-3888,17.5,,,17.5,,,17.5,,,,,,,,,,,,,,,11.5,,,11.5,,,11.5,,,,,,,,,,,,,,,2.5,,,2.5,,,2.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.5,,,31.5,,,31.5,,,,,,,,,,,,,,,29.5,,,29.5,,,29.5,,,,,,,,,,,,,,,20.5,,,20.5,,,20.5,,,,,,,,,,,,,,,13.5,,,13.5,,,13.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-11-16,2025-11-16,mgm
Cooper Flagg,2914665,6548,Cooper,Flagg,DAL,POR,https://content.rotowire.com/images/teamlogo/basketball/100DAL.png?v=7,/betting/nba/player/cooper-flagg-odds-6548,16.5,,,16.5,,,16.5,,,16.5,,,,,,,,,,,,6.5,,,6.5,,,6.5,,,5.5,,,,,,,,,,,,3.5,,,3.5,,,3.5,,,3.5,,,,,,,,,,,,1.5,,,1.5,,,1.5,,,1.5,,,,,,,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,1.5,,,,,,,,,,,,,,,,,,,,,2.5,,,,,,,,,,,,,,,,,,,,,26.5,,,26.5,,,26.5,,,25.5,,,,,,,,,,,,22.5,,,22.5,,,22.5,,,22.5,,,,,,,,,,,,20.5,,,20.5,,,20.5,,,20.5,,,,,,,,,,,,9.5,,,9.5,,,9.5,,,8.5,,,,,,,,,,,,2.5,,,,,,,,,,,,,,,,,,,,,2025-11-16,2025-11-16,mgm
Jrue Holiday,2914665,3029,Jrue,Holiday,POR,@DAL,https://content.rotowire.com/images/teamlogo/basketball/100POR.png?v=7,/betting/nba/player/jrue-holiday-odds-3029,16.5,,,16.5,,,16.5,,,15.5,,,,,,,,,,,,5.5,,,5.5,,,4.5,,,4.5,,,,,,,,,,,,7.5,,,7.5,,,7.5,,,7.5,,,,,,,,,,,,2.5,,,2.5,,,2.5,,,2.5,,,,,,,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,1.5,,,,,,,,,,,,,,,,,,,,,2.5,,,,,,,,,,,,,,,,,,,,,29.5,,,29.5,,,29.5,,,28.5,,,,,,,,,,,,21.5,,,21.5,,,21.5,,,20.5,,,,,,,,,,,,24.5,,,24.5,,,24.5,,,24.5,,,,,,,,,,,,,,,13.5,,,12.5,,,12.5,,,,,,,,,,,,1.5,,,,,,,,,,,,,,,,,,,,,2025-11-16,2025-11-16,mgm
Kristaps Porzingis,2914979,3669,Kristaps,Porzingis,ATL,@PHX,https://content.rotowire.com/images/teamlogo/basketball/100ATL.png?v=7,/betting/nba/player/kristaps-porzingis-odds-3669,16.5,,,16.5,,,16.5,,,16.5,,,,,,,,,,,,5.5,,,5.5,,,5.5,,,5.5,,,,,,,,,,,,2.5,,,2.5,,,2.5,,,2.5,,,,,,,,,,,,1.5,,,1.5,,,1.5,,,1.5,,,,,,,,,,,,,,,1.5,,,,,,,,,,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,1.5,,,,,,,,,,,,,,,,,,,,,25.5,,,25.5,,,25.5,,,24.5,,,,,,,,,,,,22.5,,,22.5,,,22.5,,,22.5,,,,,,,,,,,,19.5,,,19.5,,,19.5,,,19.5,,,,,,,,,,,,8.5,,,8.5,,,8.5,,,8.5,,,,,,,,,,,,1.5,,,,,,,,,,,,,,,,,,,,,2025-11-16,2025-11-16,mgm
Payton Pritchard,2914314,5131,Payton,Pritchard,BOS,LAC,https://content.rotowire.com/images/teamlogo/basketball/100BOS.png?v=7,/betting/nba/player/payton-pritchard-odds-5131,16.5,,,16.5,,,16.5,,,,,,,,,,,,,,,3.5,,,3.5,,,3.5,,,,,,,,,,,,,,,4.5,,,4.5,,,4.5,,,,,,,,,,,,,,,2.5,,,2.5,,,2.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.5,,,25.5,,,25.5,,,,,,,,,,,,,,,20.5,,,20.5,,,20.5,,,,,,,,,,,,,,,21.5,,,21.5,,,21.5,,,,,,,,,,,,,,,8.5,,,8.5,,,9.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-11-16,2025-11-16,mgm
Nic Claxton,2914346,4827,Nic,Claxton,BKN,@WAS,https://content.rotowire.com/images/teamlogo/basketball/100BKN.png?v=7,/betting/nba/player/nic-claxton-odds-4827,15.5,,,15.5,,,15.5,,,14.5,,,,,,,,,,,,8.5,,,8.5,,,8.5,,,8.5,,,,,,,,,,,,3.5,,,3.5,,,3.5,,,3.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.5,,,1.5,,,,,,,,,,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,1.5,,,,,,,,,,,,,,,,,,,,,28.5,,,28.5,,,28.5,,,27.5,,,,,,,,,,,,24.5,,,24.5,,,24.5,,,23.5,,,,,,,,,,,,19.5,,,19.5,,,19.5,,,18.5,,,,,,,,,,,,12.5,,,12.5,,,12.5,,,12.5,,,,,,,,,,,,2.5,,,,,,,,,,,,,,,,,,,,,2025-11-16,2025-11-16,mgm
Jerami Grant,2914665,3588,Jerami,Grant,POR,@DAL,https://content.rotowire.com/images/teamlogo/basketball/100POR.png?v=7,/betting/nba/player/jerami-grant-odds-3588,15.5,,,15.5,,,15.5,,,15.5,,,,,,,,,,,,3.5,,,3.5,,,2.5,,,3.5,,,,,,,,,,,,,,,,,,,,,2.5,,,,,,,,,,,,1.5,,,1.5,,,1.5,,,1.5,,,,,,,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,1.5,,,,,,,,,,,,,,,,,,,,,,,,21.5,,,,,,21.5,,,,,,,,,,,,18.5,,,18.5,,,18.5,,,19.5,,,,,,,,,,,,,,,17.5,,,,,,18.5,,,,,,,,,,,,,,,5.5,,,,,,,,,,,,,,,,,,1.5,,,,,,,,,,,,,,,,,,,,,2025-11-16,2025-11-16,mgm
P.J. Washington,2914665,4781,P.J.,Washington,DAL,POR,https://content.rotowire.com/images/teamlogo/basketball/100DAL.png?v=7,/betting/nba/player/pj-washington-odds-4781,15.5,,,15.5,,,15.5,,,14.5,,,,,,,,,,,,6.5,,,6.5,,,6.5,,,6.5,,,,,,,,,,,,2.5,,,2.5,,,2.5,,,,,,,,,,,,,,,1.5,,,1.5,,,1.5,,,1.5,,,,,,,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,2.5,,,,,,,,,,,,,,,,,,,,,24.5,,,24.5,,,24.5,,,22.5,,,,,,,,,,,,22.5,,,22.5,,,22.5,,,20.5,,,,,,,,,,,,17.5,,,17.5,,,17.5,,,16.5,,,,,,,,,,,,,,,8.5,,,9.5,,,8.5,,,,,,,,,,,,1.5,,,,,,,,,,,,,,,,,,,,,2025-11-16,2025-11-16,mgm
Russell Westbrook,2914706,2932,Russell,Westbrook,SAC,@SAS,https://content.rotowire.com/images/teamlogo/basketball/100SAC.png?v=7,/betting/nba/player/russell-westbrook-odds-2932,15.5,,,15.5,,,15.5,,,15.5,,,,,,,,,,,,7.5,,,7.5,,,7.5,,,7.5,,,,,,,,,,,,7.5,,,7.5,,,7.5,,,7.5,,,,,,,,,,,,1.5,,,1.5,,,1.5,,,1.5,,,,,,,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,1.5,,,,,,,,,,,,,,,,,,,,,3.5,,,,,,,,,,,,,,,,,,,,,30.5,,,31.5,,,30.5,,,30.5,,,,,,,,,,,,23.5,,,23.5,,,23.5,,,23.5,,,,,,,,,,,,23.5,,,23.5,,,23.5,,,23.5,,,,,,,,,,,,15.5,,,15.5,,,14.5,,,14.5,,,,,,,,,,,,1.5,,,,,,,,,,,,,,,,,,,,,2025-11-16,2025-11-16,mgm
Matas Buzelis,2914575,5938,Matas,Buzelis,CHI,@UTA,https://content.rotowire.com/images/teamlogo/basketball/100CHI.png?v=7,/betting/nba/player/matas-buzelis-odds-5938,14.5,,,14.5,,,14.5,,,14.5,,,,,,,,,,,,4.5,,,4.5,,,4.5,,,4.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.5,,,1.5,,,1.5,,,1.5,,,,,,,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,1.5,,,,,,,,,,,,,,,,,,,,,,,,21.5,,,,,,20.5,,,,,,,,,,,,19.5,,,19.5,,,19.5,,,19.5,,,,,,,,,,,,,,,16.5,,,,,,15.5,,,,,,,,,,,,,,,6.5,,,,,,,,,,,,,,,,,,1.5,,,,,,,,,,,,,,,,,,,,,2025-11-16,2025-11-16,mgm
Ayo Dosunmu,2914575,5337,Ayo,Dosunmu,CHI,@UTA,https://content.rotowire.com/images/teamlogo/basketball/100CHI.png?v=7,/betting/nba/player/ayo-dosunmu-odds-5337,14.5,,,14.5,,,14.5,,,,,,,,,,,,,,,2.5,,,2.5,,,2.5,,,,,,,,,,,,,,,3.5,,,3.5,,,3.5,,,,,,,,,,,,,,,1.5,,,1.5,,,1.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.5,,,20.5,,,20.5,,,,,,,,,,,,,,,17.5,,,17.5,,,17.5,,,,,,,,,,,,,,,18.5,,,18.5,,,18.5,,,,,,,,,,,,,,,,,,5.5,,,5.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-11-16,2025-11-16,mgm
Jeremiah Fears,2915282,6546,Jeremiah,Fears,NOP,GSW,https://content.rotowire.com/images/teamlogo/basketball/100NOP.png?v=7,/betting/nba/player/jeremiah-fears-odds-6546,,,,14.5,,,,,,14.5,,,,,,,,,,,,,,,3.5,,,,,,3.5,,,,,,,,,,,,,,,3.5,,,,,,3.5,,,,,,,,,,,,,,,,,,,,,1.5,,,,,,,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,1.5,,,,,,,,,,,,,,,,,,,,,2.5,,,,,,,,,,,,,,,,,,,,,,,,21.5,,,,,,21.5,,,,,,,,,,,,,,,17.5,,,,,,17.5,,,,,,,,,,,,,,,17.5,,,,,,17.5,,,,,,,,,,,,,,,6.5,,,,,,,,,,,,,,,,,,1.5,,,,,,,,,,,,,,,,,,,,,2025-11-16,2025-11-16,mgm
Kevin Huerter,2914575,4449,Kevin,Huerter,CHI,@UTA,https://content.rotowire.com/images/teamlogo/basketball/100CHI.png?v=7,/betting/nba/player/kevin-huerter-odds-4449,14.5,,,14.5,,,14.5,,,,,,,,,,,,,,,3.5,,,3.5,,,3.5,,,,,,,,,,,,,,,2.5,,,2.5,,,2.5,,,,,,,,,,,,,,,1.5,,,1.5,,,1.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.5,,,21.5,,,21.5,,,,,,,,,,,,,,,18.5,,,18.5,,,18.5,,,,,,,,,,,,,,,17.5,,,17.5,,,17.5,,,,,,,,,,,,,,,,,,6.5,,,6.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-11-16,2025-11-16,mgm
D'Angelo Russell,2914665,3708,D'Angelo,Russell,DAL,POR,https://content.rotowire.com/images/teamlogo/basketball/100DAL.png?v=7,/betting/nba/player/dangelo-russell-odds-3708,14.5,,,14.5,,,,,,14.5,,,,,,,,,,,,,,,,,,,,,2.5,,,,,,,,,,,,,,,,,,,,,3.5,,,,,,,,,,,,1.5,,,1.5,,,,,,1.5,,,,,,,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,1.5,,,,,,,,,,,,,,,,,,,,,,,,21.5,,,,,,21.5,,,,,,,,,,,,,,,16.5,,,,,,17.5,,,,,,,,,,,,,,,18.5,,,,,,18.5,,,,,,,,,,,,,,,6.5,,,,,,,,,,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,2025-11-16,2025-11-16,mgm
Anfernee Simons,2914314,4373,Anfernee,Simons,BOS,LAC,https://content.rotowire.com/images/teamlogo/basketball/100BOS.png?v=7,/betting/nba/player/anfernee-simons-odds-4373,14.5,,,14.5,,,14.5,,,,,,,,,,,,,,,2.5,,,,,,2.5,,,,,,,,,,,,,,,2.5,,,2.5,,,2.5,,,,,,,,,,,,,,,2.5,,,2.5,,,2.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.5,,,,,,19.5,,,,,,,,,,,,,,,16.5,,,,,,16.5,,,,,,,,,,,,,,,17.5,,,17.5,,,17.5,,,,,,,,,,,,,,,,,,,,,5.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-11-16,2025-11-16,mgm
Devin Vassell,2914706,5113,Devin,Vassell,SAS,SAC,https://content.rotowire.com/images/teamlogo/basketball/100SAS.png?v=7,/betting/nba/player/devin-vassell-odds-5113,14.5,,,14.5,,,14.5,,,14.5,,,,,,,,,,,,3.5,,,3.5,,,3.5,,,3.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.5,,,2.5,,,2.5,,,2.5,,,,,,,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,1.5,,,,,,,,,,,,,,,,,,,,,1.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.5,,,,,,,,,,,,18.5,,,18.5,,,18.5,,,18.5,,,,,,,,,,,,,,,,,,,,,16.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.5,,,,,,,,,,,,,,,,,,,,,2025-11-16,2025-11-16,mgm
Toumani Camara,2914665,5987,Toumani,Camara,POR,@DAL,https://content.rotowire.com/images/teamlogo/basketball/100POR.png?v=7,/betting/nba/player/toumani-camara-odds-5987,12.5,,,13.5,,,12.5,,,12.5,,,,,,,,,,,,5.5,,,5.5,,,5.5,,,4.5,,,,,,,,,,,,2.5,,,2.5,,,2.5,,,2.5,,,,,,,,,,,,2.5,,,2.5,,,2.5,,,2.5,,,,,,,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,1.5,,,,,,,,,,,,,,,,,,,,,1.5,,,,,,,,,,,,,,,,,,,,,21.5,,,21.5,,,20.5,,,20.5,,,,,,,,,,,,18.5,,,18.5,,,18.5,,,17.5,,,,,,,,,,,,16.5,,,16.5,,,15.5,,,15.5,,,,,,,,,,,,,,,7.5,,,7.5,,,7.5,,,,,,,,,,,,1.5,,,,,,,,,,,,,,,,,,,,,2025-11-16,2025-11-16,mgm
Noah Clowney,2914346,5901,Noah,Clowney,BKN,@WAS,https://content.rotowire.com/images/teamlogo/basketball/100BKN.png?v=7,/betting/nba/player/noah-clowney-odds-5901,13.5,,,13.5,,,13.5,,,13.5,,,,,,,,,,,,4.5,,,4.5,,,4.5,,,4.5,,,,,,,,,,,,1.5,,,,,,,,,,,,,,,,,,,,,2.5,,,2.5,,,2.5,,,2.5,,,,,,,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,1.5,,,,,,,,,,,,,,,,,,,,,19.5,,,,,,19.5,,,20.5,,,,,,,,,,,,17.5,,,17.5,,,17.5,,,18.5,,,,,,,,,,,,,,,,,,15.5,,,15.5,,,,,,,,,,,,,,,,,,6.5,,,7.5,,,,,,,,,,,,1.5,,,,,,,,,,,,,,,,,,,,,2025-11-16,2025-11-16,mgm
John Collins,2914314,4159,John,Collins,LAC,@BOS,https://content.rotowire.com/images/teamlogo/basketball/100LAC.png?v=7,/betting/nba/player/john-collins-odds-4159,13.5,,,13.5,,,13.5,,,,,,,,,,,,,,,5.5,,,5.5,,,5.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.5,,,1.5,,,1.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.5,,,19.5,,,19.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-11-16,2025-11-16,mgm
Kyshawn George,2914346,6269,Kyshawn,George,WAS,BKN,https://content.rotowire.com/images/teamlogo/basketball/100WAS.png?v=7,/betting/nba/player/kyshawn-george-odds-6269,13.5,,,13.5,,,13.5,,,13.5,,,,,,,,,,,,5.5,,,5.5,,,5.5,,,5.5,,,,,,,,,,,,3.5,,,3.5,,,4.5,,,3.5,,,,,,,,,,,,1.5,,,1.5,,,1.5,,,1.5,,,,,,,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,2.5,,,,,,,,,,,,,,,,,,,,,23.5,,,23.5,,,23.5,,,23.5,,,,,,,,,,,,19.5,,,19.5,,,19.5,,,19.5,,,,,,,,,,,,17.5,,,17.5,,,17.5,,,17.5,,,,,,,,,,,,,,,9.5,,,9.5,,,9.5,,,,,,,,,,,,1.5,,,,,,,,,,,,,,,,,,,,,2025-11-16,2025-11-16,mgm
